date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:49:47	69/69	---M-Z	200	added ('OK')	text/plain	date:Thu,%2024%20Nov%202016%2015:49:45%20GMT	http://www.isgd.org/robots.txt		(from )
10:49:47	48629/48629	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:49:45%20GMT	http://www.isgd.org/	C:/My%20Web%20Sites/isgd/www.isgd.org/index.html	(from )
10:49:49	391/391	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Nov%202016%2015:49:47%20GMT	http://www.isgd.org/xmlrpc.php	C:/My%20Web%20Sites/isgd/www.isgd.org/xmlrpc.php	(from http://www.isgd.org/)
10:49:49	3980/3980	---M-Z	200	added ('OK')	text/css	date:Mon,%2015%20Aug%202016%2002:33:07%20GMT	http://www.isgd.org/wp-content/plugins/masjidnow/masjidnow.css?ver=4.6.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/masjidnow/masjidnow1c9b.css	(from http://www.isgd.org/)
10:49:49	189700/189700	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20May%202016%2021:14:36%20GMT	http://www.isgd.org/wp-content/plugins/dpProEventCalendar/css/dpProEventCalendar.css?ver=2.8.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/dpProEventCalendar/css/dpProEventCalendarf7ff.css	(from http://www.isgd.org/)
10:49:49	33233/33233	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20May%202016%2021:14:36%20GMT	http://www.isgd.org/wp-content/plugins/dpProEventCalendar/css/font-awesome.css?ver=2.8.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/dpProEventCalendar/css/font-awesomef7ff.css	(from http://www.isgd.org/)
10:49:50	1270/1270	---M-Z	200	added ('OK')	text/css	date:Fri,%2014%20Oct%202016%2012:45:13%20GMT	http://www.isgd.org/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=4.5.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/contact-form-7/includes/css/styles8686.css	(from http://www.isgd.org/)
10:49:50	2562/2562	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%22f9a0b935ff38505cd58b2fd6b601657a%22	http://www.isgd.org/feed/	C:/My%20Web%20Sites/isgd/www.isgd.org/feed/index.html	(from http://www.isgd.org/)
10:49:51	659/659	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://www.isgd.org/comments/feed/	C:/My%20Web%20Sites/isgd/www.isgd.org/comments/feed/index.html	(from http://www.isgd.org/)
10:49:51	2964/2964	---M-Z	200	added ('OK')	text/css	date:Fri,%2014%20Oct%202016%2012:45:15%20GMT	http://www.isgd.org/wp-content/plugins/contact-form-plugin/css/form_style.css?ver=4.0.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/contact-form-plugin/css/form_stylefa0c.css	(from http://www.isgd.org/)
10:49:51	655/655	---M-Z	200	added ('OK')	application/rss+xml	etag:W/%2299b889a9cd748e8b4eca0eb3758d138d%22	http://www.isgd.org/home/feed/	C:/My%20Web%20Sites/isgd/www.isgd.org/home/feed/index.html	(from http://www.isgd.org/)
10:49:51	1607/1607	---M-Z	200	added ('OK')	text/css	date:Tue,%2007%20Oct%202014%2002:32:10%20GMT	http://www.isgd.org/wp-content/plugins/mosque-prayer-timings/mpt-styles.css?ver=1.0	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/mosque-prayer-timings/mpt-styles5152.css	(from http://www.isgd.org/)
10:49:51	53064/53064	---M-Z	200	added ('OK')	text/css	date:Wed,%2010%20Sep%202014%2010:01:58%20GMT	http://www.isgd.org/wp-content/plugins/revslider/rs-plugin/css/settings.css?rev=4.5.95&ver=4.6.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/revslider/rs-plugin/css/settings22b5.css	(from http://www.isgd.org/)
10:49:52	1004/1004	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Feb%202015%2010:25:32%20GMT	http://www.isgd.org/wp-content/themes/u-design/styles/common-css/reset.css?ver=1.0	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/styles/common-css/reset5152.css	(from http://www.isgd.org/)
10:49:52	1867/1867	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Feb%202015%2010:25:36%20GMT	http://www.isgd.org/wp-content/themes/u-design/styles/style1/css/text.css?ver=1.0	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/styles/style1/css/text5152.css	(from http://www.isgd.org/)
10:49:52	7707/7707	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Feb%202015%2010:25:34%20GMT	http://www.isgd.org/wp-content/themes/u-design/styles/common-css/960.css?ver=1.0	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/styles/common-css/9605152.css	(from http://www.isgd.org/)
10:49:53	4894/4894	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Feb%202015%2012:40:46%20GMT	http://www.isgd.org/wp-content/themes/u-design/scripts/superfish-menu/css/superfish.css?ver=1.7.2	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/scripts/superfish-menu/css/superfishba3a.css	(from http://www.isgd.org/)
10:49:53	19888/19888	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Feb%202015%2010:25:38%20GMT	http://www.isgd.org/wp-content/themes/u-design/scripts/prettyPhoto/css/prettyPhoto.css?ver=3.1.5	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/scripts/prettyPhoto/css/prettyPhotoc6bd.css	(from http://www.isgd.org/)
10:49:53	28747/28747	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Feb%202015%2010:25:42%20GMT	http://www.isgd.org/wp-content/themes/u-design/styles/common-css/font-awesome/css/font-awesome.css?ver=2.6.0	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/styles/common-css/font-awesome/css/font-awesomed315.css	(from http://www.isgd.org/)
10:49:53	85371/85371	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Feb%202015%2010:25:36%20GMT	http://www.isgd.org/wp-content/themes/u-design/styles/style1/css/style.css?ver=2.6.0	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/styles/style1/css/styled315.css	(from http://www.isgd.org/)
10:49:54	4455/4455	---M-Z	200	added ('OK')	text/css	date:Thu,%2024%20Nov%202016%2015:49:53%20GMT	http://www.isgd.org/wp-content/themes/u-design/styles/custom/custom_style.php?ver=2.6.0	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/styles/custom/custom_styled315.css	(from http://www.isgd.org/)
10:49:54	57335/57335	---M-Z	200	added ('OK')	text/css	date:Wed,%2004%20Feb%202015%2010:25:34%20GMT	http://www.isgd.org/wp-content/themes/u-design/styles/common-css/responsive.css?ver=2.6.0	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/styles/common-css/responsived315.css	(from http://www.isgd.org/)
10:49:56	728081/728081	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20May%202016%2021:27:40%20GMT	http://www.isgd.org/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=4.11.2.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/js_composer/assets/css/js_composer.mina752.css	(from http://www.isgd.org/)
10:49:56	2677/2677	---M-Z	200	added ('OK')	text/css	date:Thu,%2024%20Nov%202016%2015:49:54%20GMT	http://www.isgd.org/?sccss=1&ver=4.6.1	C:/My%20Web%20Sites/isgd/www.isgd.org/index8ea3.html	(from http://www.isgd.org/)
10:49:56	6976/6976	---M-Z	200	added ('OK')	text/javascript	date:Mon,%2015%20Aug%202016%2002:33:07%20GMT	http://www.isgd.org/wp-content/plugins/masjidnow/js/WPMasjidNowWidget.js?ver=4.6.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/masjidnow/js/WPMasjidNowWidget1c9b.js	(from http://www.isgd.org/)
10:49:57	10056/10056	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2021%20Jun%202016%2018:54:44%20GMT	http://www.isgd.org/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-includes/js/jquery/jquery-migrate.min330a.js	(from http://www.isgd.org/)
10:49:58	806/806	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Nov%202016%2015:49:57%20GMT	http://www.isgd.org/xmlrpc.php?rsd	C:/My%20Web%20Sites/isgd/www.isgd.org/xmlrpc0db0.php	(from http://www.isgd.org/)
10:49:59	97184/97184	---M-Z	200	added ('OK')	text/javascript	date:Tue,%2021%20Jun%202016%2018:54:44%20GMT	http://www.isgd.org/wp-includes/js/jquery/jquery.js?ver=1.12.4	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-includes/js/jquery/jqueryb8ff.js	(from http://www.isgd.org/)
10:49:59	1045/1045	---M-Z	200	added ('OK')	text/xml	date:Wed,%2011%20Dec%202013%2017:49:12%20GMT	http://www.isgd.org/wp-includes/wlwmanifest.xml	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-includes/wlwmanifest.xml	(from http://www.isgd.org/)
10:49:59	957/957	---M--	200	added ('OK')	application/json	date:Thu,%2024%20Nov%202016%2015:49:58%20GMT	http://www.isgd.org/wp-json/	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-json/index.html	(from http://www.isgd.org/)
10:50:00	105401/105401	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Sep%202014%2010:01:58%20GMT	http://www.isgd.org/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.revolution.min.js?rev=4.5.95&ver=4.6.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.revolution.min22b5.js	(from http://www.isgd.org/)
10:50:00	2149/2149	---M--	200	added ('OK')	application/json	date:Thu,%2024%20Nov%202016%2015:49:58%20GMT	http://www.isgd.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.isgd.org%2F	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-json/oembed/1.0/embeda6a1.json	(from http://www.isgd.org/)
10:50:00	93487/93487	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2010%20Sep%202014%2010:01:58%20GMT	http://www.isgd.org/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.tools.min.js?rev=4.5.95&ver=4.6.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.tools.min22b5.js	(from http://www.isgd.org/)
10:50:01	2248/2248	---M-Z	200	added ('OK')	text/xml	date:Thu,%2024%20Nov%202016%2015:49:59%20GMT	http://www.isgd.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.isgd.org%2F&format=xml	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-json/oembed/1.0/embedce88	(from http://www.isgd.org/)
10:50:01	703/703	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2024%20Nov%202016%2015:49:59%20GMT	http://www.isgd.org/wp-content/plugins/wp-spamshield/js/jscripts.php	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/wp-spamshield/js/jscripts.php	(from http://www.isgd.org/)
10:50:01	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2015:50:00%20GMT	http://www.isgd.org/donation	C:/My%20Web%20Sites/isgd/www.isgd.org/donation	(from http://www.isgd.org/)
10:50:02	9888/9888	---M-Z	200	added ('OK')	image/png	date:Wed,%2031%20Dec%202014%2009:51:36%20GMT	http://isgd.org/wp-content/uploads/2014/12/Donate_Button-final.png	C:/My%20Web%20Sites/isgd/isgd.org/wp-content/uploads/2014/12/Donate_Button-final.png	(from http://www.isgd.org/)
10:50:02	31767/31767	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:50:01%20GMT	http://www.isgd.org/donation/	C:/My%20Web%20Sites/isgd/www.isgd.org/donation/index.html	(from http://www.isgd.org/)
10:50:03	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Thu,%2024%20Nov%202016%2015:50:02%20GMT	http://www.isgd.org/history	C:/My%20Web%20Sites/isgd/www.isgd.org/history	(from http://www.isgd.org/)
10:50:04	25660/25660	---M-Z	200	added ('OK')	image/png	date:Wed,%2031%20Dec%202014%2008:19:38%20GMT	http://www.isgd.org/wp-content/uploads/2014/12/final.png	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/uploads/2014/12/final.png	(from http://www.isgd.org/)
10:50:04	27220/27220	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:50:03%20GMT	http://www.isgd.org/history/	C:/My%20Web%20Sites/isgd/www.isgd.org/history/index.html	(from http://www.isgd.org/)
10:50:06	27067/27067	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:50:03%20GMT	http://www.isgd.org/address/	C:/My%20Web%20Sites/isgd/www.isgd.org/address/index.html	(from http://www.isgd.org/)
10:50:07	27644/27644	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:50:05%20GMT	http://www.isgd.org/leadership-and-staff/	C:/My%20Web%20Sites/isgd/www.isgd.org/leadership-and-staff/index.html	(from http://www.isgd.org/)
10:50:30	180471/180471	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2008:36:32%20GMT	http://www.isgd.org/wp-content/uploads/2015/12/isgd-2015.jpg	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/uploads/2015/12/isgd-2015.jpg	(from http://www.isgd.org/)
10:50:31	32968/32968	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:50:30%20GMT	http://www.isgd.org/bylaws/	C:/My%20Web%20Sites/isgd/www.isgd.org/bylaws/index.html	(from http://www.isgd.org/)
10:50:52	330910/330910	---M-Z	200	added ('OK')	image/jpeg	date:Wed,%2023%20Dec%202015%2008:16:30%20GMT	http://www.isgd.org/wp-content/uploads/2015/12/isg2.jpg	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/uploads/2015/12/isg2.jpg	(from http://www.isgd.org/)
10:50:53	29592/29592	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:50:51%20GMT	http://www.isgd.org/events/	C:/My%20Web%20Sites/isgd/www.isgd.org/events/index.html	(from http://www.isgd.org/)
10:50:58	31807/31807	---M-Z	200	added ('OK')	image/jpeg	date:Sat,%2015%20Nov%202014%2012:13:44%20GMT	http://www.isgd.org/wp-content/uploads/2014/11/islamicfinance.jpg	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/uploads/2014/11/islamicfinance.jpg	(from http://www.isgd.org/)
10:50:59	33380/33380	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:50:58%20GMT	http://www.isgd.org/address/new-masjid/	C:/My%20Web%20Sites/isgd/www.isgd.org/address/new-masjid/index.html	(from http://www.isgd.org/)
10:51:00	939/939	---M-Z	200	added ('OK')	image/png	date:Mon,%2015%20Aug%202016%2002:33:07%20GMT	http://www.isgd.org/wp-content/plugins/masjidnow/img/ic_android.png	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/masjidnow/img/ic_android.png	(from http://www.isgd.org/)
10:51:02	25961/25961	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:00%20GMT	http://www.isgd.org/status/	C:/My%20Web%20Sites/isgd/www.isgd.org/status/index.html	(from http://www.isgd.org/)
10:51:02	939/939	---M-Z	200	added ('OK')	image/png	date:Mon,%2015%20Aug%202016%2002:33:07%20GMT	http://www.isgd.org/wp-content/plugins/masjidnow/img/ic_ios.png	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/masjidnow/img/ic_ios.png	(from http://www.isgd.org/)
10:51:05	28899/28899	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:04%20GMT	http://www.isgd.org/work-schedule/	C:/My%20Web%20Sites/isgd/www.isgd.org/work-schedule/index.html	(from http://www.isgd.org/)
10:51:06	1709/1709	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20May%202016%2021:14:36%20GMT	http://www.isgd.org/wp-content/plugins/dpProEventCalendar/themes/base/jquery.ui.core.css?ver=2.8.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/dpProEventCalendar/themes/base/jquery.ui.coref7ff.css	(from http://www.isgd.org/)
10:51:07	27726/27726	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:05%20GMT	http://www.isgd.org/cemetery/	C:/My%20Web%20Sites/isgd/www.isgd.org/cemetery/index.html	(from http://www.isgd.org/)
10:51:07	21122/21122	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20May%202016%2021:14:36%20GMT	http://www.isgd.org/wp-content/plugins/dpProEventCalendar/themes/base/jquery.ui.theme.css?ver=2.8.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/dpProEventCalendar/themes/base/jquery.ui.themef7ff.css	(from http://www.isgd.org/)
10:51:08	26041/26041	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:07%20GMT	http://www.isgd.org/point-of-contact/	C:/My%20Web%20Sites/isgd/www.isgd.org/point-of-contact/index.html	(from http://www.isgd.org/)
10:51:09	41511/41511	---M-Z	200	added ('OK')	text/css	date:Fri,%2020%20May%202016%2021:14:36%20GMT	http://www.isgd.org/wp-content/plugins/dpProEventCalendar/themes/base/jquery.ui.datepicker.css?ver=2.8.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/dpProEventCalendar/themes/base/jquery.ui.datepickerf7ff.css	(from http://www.isgd.org/)
10:51:10	26097/26097	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:08%20GMT	http://www.isgd.org/burial-process-and-cost/	C:/My%20Web%20Sites/isgd/www.isgd.org/burial-process-and-cost/index.html	(from http://www.isgd.org/)
10:51:10	1078/1078	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2009%20Dec%202015%2022:51:26%20GMT	http://www.isgd.org/wp-includes/js/comment-reply.min.js?ver=4.6.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-includes/js/comment-reply.min1c9b.js	(from http://www.isgd.org/)
10:51:12	27881/27881	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:10%20GMT	http://www.isgd.org/imam-corner/	C:/My%20Web%20Sites/isgd/www.isgd.org/imam-corner/index.html	(from http://www.isgd.org/)
10:51:13	15248/15248	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2014%20Oct%202016%2012:45:13%20GMT	http://www.isgd.org/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.51.0-2014.06.20	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/contact-form-7/includes/js/jquery.form.mind03d.js	(from http://www.isgd.org/)
10:51:13	262077/262077	---M-Z	200	added ('OK')	image/png	date:Thu,%2030%20Jun%202016%2020:17:47%20GMT	http://www.isgd.org/wp-content/uploads/2014/09/Masjid-1.png	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/uploads/2014/09/Masjid-1.png	(from http://www.isgd.org/)
10:51:14	26065/26065	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:12%20GMT	http://www.isgd.org/khutbas-and-sermons/	C:/My%20Web%20Sites/isgd/www.isgd.org/khutbas-and-sermons/index.html	(from http://www.isgd.org/)
10:51:15	12239/12239	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2014%20Oct%202016%2012:45:13%20GMT	http://www.isgd.org/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=4.5.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/contact-form-7/includes/js/scripts8686.js	(from http://www.isgd.org/)
10:51:15	26009/26009	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:13%20GMT	http://www.isgd.org/ask-the-imam/	C:/My%20Web%20Sites/isgd/www.isgd.org/ask-the-imam/index.html	(from http://www.isgd.org/)
10:51:16	22060/22060	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202015%2010:25:38%20GMT	http://www.isgd.org/wp-content/themes/u-design/scripts/prettyPhoto/js/jquery.prettyPhoto.js?ver=3.1.5	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/scripts/prettyPhoto/js/jquery.prettyPhotoc6bd.js	(from http://www.isgd.org/)
10:51:16	30122/30122	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:14%20GMT	http://www.isgd.org/newsletter/	C:/My%20Web%20Sites/isgd/www.isgd.org/newsletter/index.html	(from http://www.isgd.org/)
10:51:19	30105/30105	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:17%20GMT	http://www.isgd.org/gallery/	C:/My%20Web%20Sites/isgd/www.isgd.org/gallery/index.html	(from http://www.isgd.org/)
10:51:19	29057/29057	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:17%20GMT	http://www.isgd.org/contacts/	C:/My%20Web%20Sites/isgd/www.isgd.org/contacts/index.html	(from http://www.isgd.org/)
10:51:19	8620/8620	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202015%2010:25:36%20GMT	http://www.isgd.org/wp-content/themes/u-design/scripts/prettyPhoto/custom_params.js?ver=3.1.5	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/scripts/prettyPhoto/custom_paramsc6bd.js	(from http://www.isgd.org/)
10:51:20	6726/6726	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202015%2010:25:40%20GMT	http://www.isgd.org/wp-content/themes/u-design/scripts/superfish-menu/js/superfish.combined.js?ver=1.7.2	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/scripts/superfish-menu/js/superfish.combinedba3a.js	(from http://www.isgd.org/)
10:51:21	29437/29437	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:19%20GMT	http://www.isgd.org/masjid-names/	C:/My%20Web%20Sites/isgd/www.isgd.org/masjid-names/index.html	(from http://www.isgd.org/)
10:51:22	26298/26298	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:20%20GMT	http://www.isgd.org/author/sally/	C:/My%20Web%20Sites/isgd/www.isgd.org/author/sally/index.html	(from http://www.isgd.org/)
10:51:22	12922/12922	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202015%2010:25:32%20GMT	http://www.isgd.org/wp-content/themes/u-design/scripts/script.js?ver=1.0	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/scripts/script5152.js	(from http://www.isgd.org/)
10:51:23	32108/32108	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:21%20GMT	http://www.isgd.org/posts/	C:/My%20Web%20Sites/isgd/www.isgd.org/posts/index.html	(from http://www.isgd.org/)
10:51:23	26316/26316	---M-Z	200	added ('OK')	text/html	date:Thu,%2024%20Nov%202016%2015:51:21%20GMT	http://www.isgd.org/author/admino/	C:/My%20Web%20Sites/isgd/www.isgd.org/author/admino/index.html	(from http://www.isgd.org/)
10:51:24	1748/1748	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202015%2010:25:38%20GMT	http://www.isgd.org/wp-content/themes/u-design/scripts/responsive/selectnav/selectnav.min.js?ver=0.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/scripts/responsive/selectnav/selectnav.minb3e8.js	(from http://www.isgd.org/)
10:51:24	162/162	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2004%20Feb%202015%2010:25:38%20GMT	http://www.isgd.org/wp-content/themes/u-design/scripts/responsive/selectnav/selectnav-options.js?ver=0.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/themes/u-design/scripts/responsive/selectnav/selectnav-optionsb3e8.js	(from http://www.isgd.org/)
10:51:24	945/945	---M-Z	200	added ('OK')	text/javascript	date:Sat,%2019%20Nov%202016%2016:49:38%20GMT	http://www.isgd.org/wp-content/plugins/wp-spamshield/js/jscripts-ftr-min.js	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/wp-spamshield/js/jscripts-ftr-min.js	(from http://www.isgd.org/)
10:51:24	1403/1403	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2017%20Aug%202016%2018:59:37%20GMT	http://www.isgd.org/wp-includes/js/wp-embed.min.js?ver=4.6.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-includes/js/wp-embed.min1c9b.js	(from http://www.isgd.org/)
10:51:25	19075/19075	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2020%20May%202016%2021:27:40%20GMT	http://www.isgd.org/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.min.js?ver=4.11.2.1	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/js_composer/assets/js/dist/js_composer_front.mina752.js	(from http://www.isgd.org/)
10:51:25	4000/4000	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2017%20Aug%202016%2018:59:37%20GMT	http://www.isgd.org/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-includes/js/jquery/ui/core.mine899.js	(from http://www.isgd.org/)
10:51:26	5261/5261	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2020%20May%202016%2021:14:36%20GMT	http://www.isgd.org/wp-content/plugins/dpProEventCalendar/js/jquery.placeholder.js?ver=2.8.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/dpProEventCalendar/js/jquery.placeholderf7ff.js	(from http://www.isgd.org/)
10:51:27	7178/7178	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2020%20May%202016%2021:14:36%20GMT	http://www.isgd.org/wp-content/plugins/dpProEventCalendar/js/jquery.selectric.min.js?ver=2.8.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/dpProEventCalendar/js/jquery.selectric.minf7ff.js	(from http://www.isgd.org/)
10:51:27	36508/36508	---M-Z	200	added ('OK')	text/javascript	date:Wed,%2017%20Aug%202016%2018:59:37%20GMT	http://www.isgd.org/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.11.4	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-includes/js/jquery/ui/datepicker.mine899.js	(from http://www.isgd.org/)
10:51:27	4065/4065	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2020%20May%202016%2021:14:36%20GMT	http://www.isgd.org/wp-content/plugins/dpProEventCalendar/js/jquery.icheck.min.js?ver=2.8.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/dpProEventCalendar/js/jquery.icheck.minf7ff.js	(from http://www.isgd.org/)
10:51:28	3525/3525	---M-Z	200	added ('OK')	text/javascript	date:Fri,%2020%20May%202016%2021:14:36%20GMT	http://www.isgd.org/wp-content/plugins/dpProEventCalendar/js/modulo-columns.js?ver=2.8.3	C:/My%20Web%20Sites/isgd/www.isgd.org/wp-content/plugins/dpProEventCalendar/js/modulo-columnsf7ff.js	(from http://www.isgd.org/)
